Date,Cone ID,Observer,Treatment,Soil,Health,Species,Leaf Number,Height (cm),Notes
12302016,ME019,PPK,MD,ALIVE,1,BB,4,1.3,pos moss
12302016,ME020,PPK,MD,ALIVE,0,BB,0,0,
12302016,ME021,PPK,MD,ALIVE,1,BB,4,0.8,pos moss
12302016,ME022,PPK,MD,ALIVE,1,BB,4,1,pos moss
12302016,ME023,PPK,MD,ALIVE,1,BB,5,1,"pos moss, invader plucked"
12302016,ME024,PPK,MD,ALIVE,1,BB,5,1.5,pos moss
12302016,ME076,PPK,MD,ALIVE,1,LB,4,1,pos moss
12302016,ME077,PPK,MD,ALIVE,1,LB,3,0.7,pos moss
12302016,ME078,PPK,MD,ALIVE,1,LB,2,0.4,pos moss
12302016,ME079,PPK,MD,ALIVE,1,LB,3,1,pos moss
12302016,ME080,PPK,MD,ALIVE,0,LB,0,0,
12302016,ME081,PPK,MD,ALIVE,1,LB,4,1,pos moss
12302016,ME082,PPK,MD,ALIVE,1,LB,2,0.9,pos moss
12302016,ME083,PPK,MD,ALIVE,1,LB,4,0.8,pos moss
12302016,ME084,PPK,MD,ALIVE,1,LB,5,1.1,neg moss
12302016,ME085,PPK,MD,ALIVE,1,LB,6,2.1,pos moss
12302016,ME086,PPK,MD,ALIVE,1,LB,5,2.4,invader
12302016,ME087,PPK,MD,ALIVE,1,LB,3,0.8,neg moss
120817,ME013,JTH,MD,ALIVE,1,BB,34,5,"2 br., thick, sporing moss"
120817,ME014,JTH,MD,ALIVE,1,BB,1,1.1,"dead, moss"
120817,ME015,JTH,MD,ALIVE,1,BB,5,1,lots of moss sporophytes
120817,ME016,JTH,MD,ALIVE,1,BB,17,4.2,thick moss
120817,ME017,JTH,MD,ALIVE,1,BB,28,2.2,"2 r., moss, some sporophytes"
120817,ME018,JTH,MD,ALIVE,1,BB,3,0.3,"thick moss, dead"
120817,ME019,JTH,MD,ALIVE,0,BB,0,0,"no plant, thick moss"
120817,ME020,JTH,MD,ALIVE,0,BB,0,0,"no plant, moss sporophytes"
120817,ME021,JTH,MD,ALIVE,0,BB,0,0,"no plant, spores"
120817,ME022,JTH,MD,ALIVE,1,BB,4,0.8,black moss
120817,ME023,JTH,MD,ALIVE,0,BB,0,0,"no plants, super thick moss"
120817,ME024,JTH,MD,ALIVE,1,BB,3,0.8,"dead, thick moss"
120817,ME072,JTH,MD,ALIVE,1,LB,3,0.4,blackish moss
120817,ME073,JTH,MD,ALIVE,0,LB,0,0,"no plant, thick moss"
120817,ME074,JTH,MD,ALIVE,0,LB,0,0,"no plant, thick moss"
120817,ME075,JTH,MD,ALIVE,0,LB,0,0,"no plant, sporing moss"
120817,ME076,JTH,MD,ALIVE,0,LB,0,0,"no plant, thick moss"
120817,ME077,JTH,MD,ALIVE,0,LB,0,0,"no plant, some black moss"
120817,ME078,JTH,MD,ALIVE,0,LB,0,0,"no plant, spores"
120817,ME079,JTH,MD,ALIVE,0,LB,0,0,"no plant, thick moss"
120817,ME080,JTH,MD,ALIVE,0,LB,0,0,"no plant, thick moss"
120817,ME081,JTH,MD,ALIVE,1,LB,14,2.6,"3 br., lots of sporing moss"
120817,ME082,JTH,MD,ALIVE,0,LB,0,0,"no plant, spores"
120817,ME083,JTH,MD,ALIVE,1,LB,29,4.2,"4 br., thick moss"
120817,ME084,JTH,MD,ALIVE,1,LB,39,5,"2 br., thick moss"
1162018,ME013,JTH,MD,ALIVE,1,BB,38,NA,
1162018,ME014,JTH,MD,ALIVE,1,BB,1,NA,
1162018,ME015,JTH,MD,ALIVE,1,BB,5,NA,
1162018,ME016,JTH,MD,ALIVE,1,BB,23,NA,
1162018,ME017,JTH,MD,ALIVE,1,BB,37,NA,
1162018,ME018,JTH,MD,ALIVE,0,BB,0,NA,no plnt
1162018,ME019,JTH,MD,ALIVE,0,BB,0,NA,no plnt
1162018,ME020,JTH,MD,ALIVE,0,BB,0,NA,no plnt
1162018,ME021,JTH,MD,ALIVE,0,BB,0,NA,no plnt
1162018,ME022,JTH,MD,ALIVE,1,BB,4,NA,
1162018,ME023,JTH,MD,ALIVE,1,BB,3,NA,
1162018,ME024,JTH,MD,ALIVE,1,BB,0,NA,
1162018,ME073,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME074,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME075,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME076,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME077,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME078,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME079,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME080,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME081,JTH,MD,ALIVE,1,LB,15,NA,
1162018,ME082,JTH,MD,ALIVE,0,LB,0,NA,no plnt
1162018,ME083,JTH,MD,ALIVE,1,LB,39,NA,
1162018,ME084,JTH,MD,ALIVE,1,LB,43,NA,
1142017,ME025,MME,SD,ALIVE,1,BB,3,0.4,moss
1142017,ME026,MME,SD,ALIVE,1,BB,14,4.6,moss
1142017,ME027,MME,SD,ALIVE,1,BB,5,1.2,moss
1142017,ME028,MME,SD,ALIVE,1,BB,4,1,moss
1142017,ME029,MME,SD,ALIVE,1,BB,8,2.1,moss
1142017,ME030,MME,SD,ALIVE,1,BB,19,3.7,moss
1142017,ME031,MME,SD,ALIVE,1,BB,18,6.5,moss
1142017,ME032,MME,SD,ALIVE,1,BB,4,0.7,moss
1142017,ME033,MME,SD,ALIVE,1,BB,14,5.5,moss
1142017,ME034,MME,SD,ALIVE,1,BB,15,6.8,moss
1142017,ME035,MME,SD,ALIVE,1,BB,5,1.5,moss
1142017,ME036,MME,SD,ALIVE,0,BB,0,0,no plant
1142017,ME037,MME,SD,ALIVE,1,BB,22,7.9,"m, 3branches"
1142017,ME063,MME,SD,ALIVE,1,LB,8,2.6,moss
1142017,ME064,MME,SD,ALIVE,1,LB,4,1.2,
1142017,ME065,MME,SD,ALIVE,1,LB,10,3.6,moss
1142017,ME066,MME,SD,ALIVE,1,LB,4,1.4,moss
1142017,ME067,MME,SD,ALIVE,1,LB,3,0.6,"m, one against wall"
1142017,ME068,MME,SD,ALIVE,1,LB,3,0.7,moss
1142017,ME069,MME,SD,ALIVE,1,LB,2,1.5,moss
1142017,ME070,MME,SD,ALIVE,1,LB,6,1.6,
1142017,ME071,MME,SD,ALIVE,1,LB,4,1,moss
1142017,ME072,MME,SD,ALIVE,1,LB,3,1.1,moss
1142017,ME073,MME,SD,ALIVE,1,LB,2,0.8,moss
1272017,ME025,JRF,SD,ALIVE,1,BB,3,0.6,dead?
1272017,ME026,JRF,SD,ALIVE,1,BB,17,5.3,
1272017,ME027,JRF,SD,ALIVE,1,BB,5,0.8,moss
1272017,ME028,JRF,SD,ALIVE,1,BB,4,1.1,moss
1272017,ME029,JRF,SD,ALIVE,1,BB,9,3.1,moss
1272017,ME030,JRF,SD,ALIVE,1,BB,28,5,"moss, 2 branches"
1272017,ME031,JRF,SD,ALIVE,1,BB,19,6.5,
1272017,ME032,JRF,SD,ALIVE,1,BB,4,0.6,moss
1272017,ME033,JRF,SD,ALIVE,1,BB,20,6.2,"2 brances, moss"
1272017,ME034,JRF,SD,ALIVE,1,BB,24,7.5,moss
1272017,ME035,JRF,SD,ALIVE,1,BB,8,1.5,moss
1272017,ME036,JRF,SD,ALIVE,0,BB,0,0,"possibly dead, moss"
1272017,ME062,JRF,SD,ALIVE,1,LB,3,0.5,"2 branches, moss"
1272017,ME063,JRF,SD,ALIVE,1,LB,11,3.1,moss
1272017,ME064,JRF,SD,ALIVE,1,LB,4,1.1,moss
1272017,ME065,JRF,SD,ALIVE,1,LB,13,3.5,moss
1272017,ME066,JRF,SD,ALIVE,1,LB,4,1.6,moss
1272017,ME067,JRF,SD,ALIVE,1,LB,3,0.6,moss
1272017,ME068,JRF,SD,ALIVE,1,LB,3,0.8,moss
1272017,ME069,JRF,SD,ALIVE,1,LB,4,1.3,moss
1272017,ME070,JRF,SD,ALIVE,1,LB,5,1.5,bent
1272017,ME071,JRF,SD,ALIVE,1,LB,4,1.1,moss
1272017,ME072,JRF,SD,ALIVE,1,LB,3,0.6,moss
1272017,ME073,JRF,SD,ALIVE,1,LB,2,0.4,moss
1272017,ME074,JRF,SD,ALIVE,1,LB,2,0.7,moss
2102017,ME025,JRF,SD,ALIVE,1,BB,3,0.6,
2102017,ME026,JRF,SD,ALIVE,1,BB,22,5.4,2 branches
2102017,ME027,JRF,SD,ALIVE,1,BB,5,1,moss
2102017,ME028,JRF,SD,ALIVE,1,BB,4,1,moss
2102017,ME029,JRF,SD,ALIVE,1,BB,11,4,moss
2102017,ME030,JRF,SD,ALIVE,1,BB,28,5.4,"2 branches, moss"
2102017,ME031,JRF,SD,ALIVE,1,BB,29,7.2,2 branches
2102017,ME032,JRF,SD,ALIVE,1,BB,3,0.7,moss
2102017,ME033,JRF,SD,ALIVE,1,BB,38,6.2,"3 branches, moss"
2102017,ME034,JRF,SD,ALIVE,1,BB,30,7.5,"2 branches, moss"
2102017,ME035,JRF,SD,ALIVE,1,BB,7,2.3,moss
2102017,ME036,JRF,SD,ALIVE,0,BB,0,0,"no plant, moss"
2102017,ME061,JRF,SD,ALIVE,1,LB,5,0.6,moss
2102017,ME062,JRF,SD,ALIVE,1,LB,4,0.7,moss
2102017,ME063,JRF,SD,ALIVE,1,LB,14,3.8,moss
2102017,ME064,JRF,SD,ALIVE,1,LB,4,1.1,moss
2102017,ME065,JRF,SD,ALIVE,1,LB,17,3.7,"3 branches, moss"
2102017,ME066,JRF,SD,ALIVE,1,LB,4,1.1,moss
2102017,ME067,JRF,SD,ALIVE,1,LB,3,0.4,"growing on side, moss"
2102017,ME068,JRF,SD,ALIVE,1,LB,3,0.5,moss
2102017,ME069,JRF,SD,ALIVE,1,LB,4,1.3,moss
2102017,ME070,JRF,SD,ALIVE,1,LB,6,1.2,moss
2102017,ME071,JRF,SD,ALIVE,1,LB,4,1.2,moss
2102017,ME072,JRF,SD,ALIVE,1,LB,3,0.8,moss
2242017,ME025,JRF,SD,ALIVE,1,BB,3,0.6,
2242017,ME026,JRF,SD,ALIVE,1,BB,31,5.3,
2242017,ME027,JRF,SD,ALIVE,1,BB,4,0.9,
2242017,ME028,JRF,SD,ALIVE,1,BB,3,0.8,
2242017,ME029,JRF,SD,ALIVE,1,BB,15,5.3,
2242017,ME030,JRF,SD,ALIVE,1,BB,36,5.7,
2242017,ME031,JRF,SD,ALIVE,1,BB,36,7.2,
2242017,ME032,JRF,SD,ALIVE,1,BB,5,0.7,
2242017,ME033,JRF,SD,ALIVE,1,BB,53,5.8,
2242017,ME034,JRF,SD,ALIVE,1,BB,38,8.1,
2242017,ME035,JRF,SD,ALIVE,1,BB,11,3.6,
2242017,ME036,JRF,SD,ALIVE,0,BB,0,0,
2242017,ME061,JRF,SD,ALIVE,1,LB,5,0.6,
2242017,ME062,JRF,SD,ALIVE,1,LB,4,0.9,
2242017,ME063,JRF,SD,ALIVE,1,LB,18,3.6,
2242017,ME064,JRF,SD,ALIVE,1,LB,6,1.3,
2242017,ME065,JRF,SD,ALIVE,1,LB,24,3.7,
2242017,ME066,JRF,SD,ALIVE,1,LB,6,1.8,
2242017,ME067,JRF,SD,ALIVE,1,LB,3,0.4,
2242017,ME068,JRF,SD,ALIVE,1,LB,3,0.5,
2242017,ME069,JRF,SD,ALIVE,1,LB,5,1.9,
2242017,ME070,JRF,SD,ALIVE,1,LB,12,2.5,
2242017,ME071,JRF,SD,ALIVE,1,LB,4,0.8,
2242017,ME072,JRF,SD,ALIVE,1,LB,3,0.8,
3102017,ME025,JRF,SD,ALIVE,1,BB,3,0.5,"unhealthy, moss"
3102017,ME026,JRF,SD,ALIVE,1,BB,34,5,
3102017,ME027,JRF,SD,ALIVE,1,BB,5,0.6,moss
3102017,ME028,JRF,SD,ALIVE,1,BB,4,0.8,moss
3102017,ME029,JRF,SD,ALIVE,1,BB,20,5.4,moss
3102017,ME030,JRF,SD,ALIVE,1,BB,39,5.6,moss
3102017,ME031,JRF,SD,ALIVE,1,BB,40,7.4,moss
3102017,ME032,JRF,SD,ALIVE,1,BB,4,1,moss
3102017,ME033,JRF,SD,ALIVE,1,BB,67,6.3,"4 branches, moss"
3102017,ME034,JRF,SD,ALIVE,1,BB,42,9.3,"2 branches, moss"
3102017,ME035,JRF,SD,ALIVE,0,BB,0,0,"no plant, moss"
3102017,ME036,JRF,SD,ALIVE,1,BB,22,4.7,moss
3102017,ME061,JRF,SD,ALIVE,1,LB,5,1,moss
3102017,ME062,JRF,SD,ALIVE,1,LB,4,0.8,moss
3102017,ME063,JRF,SD,ALIVE,1,LB,27,3.5,4 branches
3102017,ME064,JRF,SD,ALIVE,1,LB,6,1.6,
3102017,ME065,JRF,SD,ALIVE,1,LB,40,5.8,"3 branches, moss"
3102017,ME066,JRF,SD,ALIVE,1,LB,8,2.6,moss
3102017,ME067,JRF,SD,ALIVE,1,LB,3,0.8,moss
3102017,ME068,JRF,SD,ALIVE,1,LB,3,0.6,moss
3102017,ME069,JRF,SD,ALIVE,1,LB,5,2.7,moss
3102017,ME070,JRF,SD,ALIVE,1,LB,16,3.6,moss
3102017,ME071,JRF,SD,ALIVE,1,LB,4,0.9,moss
3102017,ME072,JRF,SD,ALIVE,1,LB,3,0.7,moss
4072017,ME025,JRF,SD,ALIVE,0,BB,0,0,"no plant, moss"
4072017,ME026,JRF,SD,ALIVE,1,BB,41,5.5,3 branches
4072017,ME027,JRF,SD,ALIVE,1,BB,6,1.4,moss
4072017,ME028,JRF,SD,ALIVE,1,BB,8,2.4,moss
4072017,ME029,JRF,SD,ALIVE,1,BB,37,5.8,"moss, 3 branches"
4072017,ME030,JRF,SD,ALIVE,1,BB,62,5.6,"4 branches, moss"
4072017,ME031,JRF,SD,ALIVE,1,BB,44,7,"2 branches, moss"
4072017,ME032,JRF,SD,ALIVE,1,BB,11,2.3,moss
4072017,ME033,JRF,SD,ALIVE,1,BB,72,8.1,"moss, 4 branches"
4072017,ME034,JRF,SD,ALIVE,1,BB,52,9.4,"moss, 4 branches"
4072017,ME035,JRF,SD,ALIVE,1,BB,35,5,"2 branches, moss"
4072017,ME036,JRF,SD,ALIVE,0,BB,0,0,"no plant, moss"
4072017,ME061,JRF,SD,ALIVE,1,LB,5,1,moss
4072017,ME062,JRF,SD,ALIVE,1,LB,4,0.7,moss
4072017,ME063,JRF,SD,ALIVE,1,LB,37,4.3,"4 branches, moss"
4072017,ME064,JRF,SD,ALIVE,1,LB,10,1.8,moss
4072017,ME065,JRF,SD,ALIVE,1,LB,50,8.3,"3 branches, moss"
4072017,ME066,JRF,SD,ALIVE,1,LB,9,2.3,moss
4072017,ME067,JRF,SD,ALIVE,1,LB,3,1.2,"hidden on side of cone,"
4072017,ME068,JRF,SD,ALIVE,1,LB,3,0.5,moss
4072017,ME069,JRF,SD,ALIVE,1,LB,8,1.5,moss
4072017,ME070,JRF,SD,ALIVE,1,LB,36,3.2,"4 branches, moss"
4072017,ME071,JRF,SD,ALIVE,1,LB,3,0.7,moss
4072017,ME072,JRF,SD,ALIVE,1,LB,3,0.5,moss
4232017,ME025,JRF,SD,ALIVE,0,BB,0,0,moss/no plant
4232017,ME026,JRF,SD,ALIVE,1,BB,42,5.8,three branches
4232017,ME027,JRF,SD,ALIVE,1,BB,12,1.8,moss
4232017,ME028,JRF,SD,ALIVE,1,BB,3,1.1,moss
4232017,ME029,JRF,SD,ALIVE,1,BB,33,5.7,moss/ three branches
4232017,ME030,JRF,SD,ALIVE,1,BB,52,5.7,moss/four branches
4232017,ME031,JRF,SD,ALIVE,1,BB,42,4,five branches
4232017,ME032,JRF,SD,ALIVE,1,BB,20,3,moss
4232017,ME033,JRF,SD,ALIVE,1,BB,48,8,dying moss
4232017,ME034,JRF,SD,ALIVE,1,BB,72,9.5,moss/ five branches
4232017,ME035,JRF,SD,ALIVE,1,BB,11,2.2,moss/two branches
4232017,ME036,JRF,SD,ALIVE,0,BB,0,0,moss/no plant
4232017,ME061,JRF,SD,ALIVE,1,LB,2,0.5,moss
4232017,ME062,JRF,SD,ALIVE,1,LB,3,0.6,moss
4232017,ME063,JRF,SD,ALIVE,0,LB,0,0,
4232017,ME064,JRF,SD,ALIVE,1,LB,32,5.4,three branches
4232017,ME065,JRF,SD,ALIVE,1,LB,55,10,moss/ three branches
4232017,ME066,JRF,SD,ALIVE,1,LB,17,2.4,moss
4232017,ME067,JRF,SD,ALIVE,1,LB,47,4.5,moss/three branches
4232017,ME068,JRF,SD,ALIVE,1,LB,5,0.9,moss
4232017,ME069,JRF,SD,ALIVE,1,LB,12,2,moss
4232017,ME070,JRF,SD,ALIVE,1,LB,39,3.4,moss/ four branches
4232017,ME071,JRF,SD,ALIVE,1,LB,12,1.7,moss/two branches
4232017,ME072,JRF,SD,ALIVE,1,LB,3,0.5,moss
5072017,ME025,JRF,SD,ALIVE,1,BB,3,0.6,moss/possibly dying
5072017,ME026,JRF,SD,ALIVE,1,BB,46,5.5,four branches
5072017,ME027,JRF,SD,ALIVE,1,BB,13,2.7,moss
5072017,ME027,JRF,SD,ALIVE,1,BB,3,0.5,moss
5072017,ME028,JRF,SD,ALIVE,1,BB,15,3,moss
5072017,ME029,JRF,SD,ALIVE,1,BB,36,5.9,three branches/moss
5072017,ME030,JRF,SD,ALIVE,1,BB,51,5.8,four branches/moss
5072017,ME031,JRF,SD,ALIVE,1,BB,65,7.2,four branches/moss
5072017,ME032,JRF,SD,ALIVE,1,BB,22,3.3,moss/two branches
5072017,ME033,JRF,SD,ALIVE,1,BB,59,8,four branches/moss/moss/looks like it is dying
5072017,ME034,JRF,SD,ALIVE,1,BB,81,9.5,five branches/moss
5072017,ME035,JRF,SD,ALIVE,1,BB,42,4.9,three branches/moss
5072017,ME036,JRF,SD,ALIVE,0,BB,0,0,moss/no plant
5072017,ME060,JRF,SD,ALIVE,1,LB,48,7.4,five branches/moss
5072017,ME061,JRF,SD,ALIVE,1,LB,5,1,moss
5072017,ME062,JRF,SD,ALIVE,1,LB,3,0.8,moss
5072017,ME063,JRF,SD,ALIVE,1,LB,57,5.7,five branches/moss
5072017,ME064,JRF,SD,ALIVE,1,LB,18,3.4,two branches/ moss
5072017,ME065,JRF,SD,ALIVE,1,LB,61,9.8,three branches/moss
5072017,ME066,JRF,SD,ALIVE,1,LB,23,3.2,moss
5072017,ME067,JRF,SD,ALIVE,1,LB,3,1.2,moss
5072017,ME068,JRF,SD,ALIVE,1,LB,4,0.8,moss
5072017,ME069,JRF,SD,ALIVE,1,LB,11,2,moss
5072017,ME070,JRF,SD,ALIVE,1,LB,40,3.9,five branches/moss
5072017,ME071,JRF,SD,ALIVE,1,LB,2,0.8,moss
10272017,ME025,JTH,SD,ALIVE,0,BB,0,0,thick moss
10272017,ME026,JTH,SD,ALIVE,1,BB,13,9,"6 br.,no moss"
10272017,ME027,JTH,SD,ALIVE,1,BB,26,8.2,5 br.
10272017,ME028,JTH,SD,ALIVE,1,BB,15,5.1,"2 br., no moss"
10272017,ME029,JTH,SD,ALIVE,1,BB,17,5.5,"6 br., mos"
10272017,ME030,JTH,SD,ALIVE,1,BB,5,5,"5 br., moss, sporophytes"
10272017,ME031,JTH,SD,ALIVE,1,BB,21,10,"5 br., moss"
10272017,ME032,JTH,SD,ALIVE,1,BB,20,9.2,"4 br., thin moss"
10272017,ME033,JTH,SD,ALIVE,1,BB,4,6.9,"mostly dead, 4br."
10272017,ME034,JTH,SD,ALIVE,1,BB,20,8.6,"6 br., moss"
10272017,ME035,JTH,SD,ALIVE,1,BB,8,5.2,"4 br., 1/2 thick moss, 1/2 no moss"
10272017,ME036,JTH,SD,ALIVE,0,BB,0,0,very thick moss
10272017,ME061,JTH,SD,ALIVE,1,LB,1,0.4,moss
10272017,ME062,JTH,SD,ALIVE,1,LB,3,3.8,"3 br., moss"
10272017,ME063,JTH,SD,ALIVE,1,LB,31,15.2,"6 br., moss"
10272017,ME064,JTH,SD,ALIVE,1,LB,16,6.4,"8 br., moss"
10272017,ME065,JTH,SD,ALIVE,1,LB,12,9.1,"4 br., moss"
10272017,ME066,JTH,SD,ALIVE,1,LB,8,5.5,"11 br., moss"
10272017,ME067,JTH,SD,ALIVE,0,LB,0,0,"moss, sporophytes"
10272017,ME068,JTH,SD,ALIVE,1,LB,10,5,"7 br., moss"
10272017,ME069,JTH,SD,ALIVE,1,LB,5,4.2,"6-7 br.,moss"
10272017,ME070,JTH,SD,ALIVE,1,LB,16,7.1,"12 br., moss"
10272017,ME071,JTH,SD,ALIVE,1,LB,9,4,"moss, sporophytes"
10272017,ME072,JTH,SD,ALIVE,1,LB,3,0.3,weird deadish moss
11182016,ME026,MME,SD,ALIVE,1,BB,2,1,
11182016,ME027,MME,SD,ALIVE,1,BB,2,1.1,
11182016,ME028,MME,SD,ALIVE,1,BB,0,0.1,germinated
11182016,ME029,MME,SD,ALIVE,1,BB,2,0.5,
11182016,ME030,MME,SD,ALIVE,1,BB,2,1.1,
11182016,ME031,MME,SD,ALIVE,1,BB,2,1.3,
11182016,ME032,MME,SD,ALIVE,1,BB,2,0.7,
11182016,ME033,MME,SD,ALIVE,1,BB,2,0.8,
11182016,ME034,MME,SD,ALIVE,1,BB,2,1.7,
11182016,ME035,MME,SD,ALIVE,1,BB,0,0.1,germinated
11182016,ME036,MME,SD,ALIVE,1,BB,0,0.4,
11182016,ME037,MME,SD,ALIVE,1,BB,2,1,
11182016,ME063,MME,SD,ALIVE,1,LB,3,1.6,
11182016,ME064,MME,SD,ALIVE,0,LB,0,0,
11182016,ME065,MME,SD,ALIVE,1,LB,2,0.6,
11182016,ME066,MME,SD,ALIVE,0,LB,0,0,
11182016,ME067,MME,SD,ALIVE,1,LB,0,0.4,
11182016,ME068,MME,SD,ALIVE,0,LB,0,0,no germination
11182016,ME069,MME,SD,ALIVE,1,LB,0,0.2,
11182016,ME070,MME,SD,ALIVE,1,LB,0,0.4,
11182016,ME071,MME,SD,ALIVE,1,LB,4,1,moss
11182016,ME072,MME,SD,ALIVE,1,LB,0,0.2,
11182016,ME073,MME,SD,ALIVE,0,LB,0,0,
11182016,ME074,MME,SD,ALIVE,1,LB,0,0.2,germinated
11182016,ME075,MME,SD,ALIVE,1,LB,2,0.5,moss
11182016,ME076,MME,SD,ALIVE,0,LB,0,0,no germination
11252016,ME025,MME,SD,ALIVE,1,BB,2,0.5,
11252016,ME026,MME,SD,ALIVE,1,BB,4,1.9,
11252016,ME027,MME,SD,ALIVE,1,BB,3,2,weeded
11252016,ME028,MME,SD,ALIVE,1,BB,0,0.3,
11252016,ME029,MME,SD,ALIVE,1,BB,4,1.6,
11252016,ME030,MME,SD,ALIVE,1,BB,3,1.7,growing sideways; weeded
11252016,ME031,MME,SD,ALIVE,1,BB,4,1.9,
11252016,ME032,MME,SD,ALIVE,1,BB,3,1.3,
11252016,ME033,MME,SD,ALIVE,1,BB,4,1.6,weeded
11252016,ME034,MME,SD,ALIVE,1,BB,4,2.6,weeded
11252016,ME035,MME,SD,ALIVE,1,BB,0,0.4,weeded
11252016,ME036,MME,SD,ALIVE,1,BB,0,0.4,weeded
11252016,ME061,MME,SD,ALIVE,1,LB,2,0.6,
11252016,ME062,MME,SD,ALIVE,1,LB,2,0.9,weeded
11252016,ME063,MME,SD,ALIVE,1,LB,5,2.2,weeded
11252016,ME064,MME,SD,ALIVE,1,LB,2,1.1,weeded
11252016,ME065,MME,SD,ALIVE,1,LB,2,0.7,weeded
11252016,ME066,MME,SD,ALIVE,1,LB,2,1,weeded
11252016,ME067,MME,SD,ALIVE,1,LB,1,0.8,
11252016,ME068,MME,SD,ALIVE,1,LB,0,0.3,
11252016,ME069,MME,SD,ALIVE,1,LB,2,1.2,weeded
11252016,ME070,MME,SD,ALIVE,1,LB,2,1,
11252016,ME071,MME,SD,ALIVE,1,LB,2,1.2,"top soil sunk 1 inch, weeded"
11252016,ME072,MME,SD,ALIVE,1,LB,2,0.9,weeded
12022016,ME025,ALK,SD,ALIVE,1,BB,4,0.7,invader?
12022016,ME026,ALK,SD,ALIVE,1,BB,6,1.7,
12022016,ME027,ALK,SD,ALIVE,1,BB,4,1.5,
12022016,ME028,ALK,SD,ALIVE,1,BB,2,0.7,
12022016,ME029,ALK,SD,ALIVE,1,BB,4,1.4,
12022016,ME030,ALK,SD,ALIVE,1,BB,5,2.1,1 plucked
12022016,ME031,ALK,SD,ALIVE,1,BB,5,1.5,invading moss? plucked
12022016,ME032,ALK,SD,ALIVE,1,BB,4,1,
12022016,ME033,ALK,SD,ALIVE,1,BB,4,1.1,
12022016,ME034,ALK,SD,ALIVE,1,BB,5,1.9,
12022016,ME035,ALK,SD,ALIVE,1,BB,2,0.4,plucked
12022016,ME036,ALK,SD,ALIVE,0,BB,0,0,tiny bit of green?
12022016,ME061,ALK,SD,ALIVE,1,LB,2,0.4,dead? shriveled leaves
12022016,ME062,ALK,SD,ALIVE,1,LB,2,0.6,"on side, looks completely dead"
12022016,ME063,ALK,SD,ALIVE,1,LB,5,1.6,
12022016,ME064,ALK,SD,ALIVE,1,LB,2,0.7,
12022016,ME065,ALK,SD,ALIVE,1,LB,2,0.7,
12022016,ME066,ALK,SD,ALIVE,1,LB,2,0.8,plucked
12022016,ME067,ALK,SD,ALIVE,1,LB,3,0.9,plucked
12022016,ME068,ALK,SD,ALIVE,1,LB,2,0.8,plucked
12022016,ME069,ALK,SD,ALIVE,1,LB,2,0.7,
12022016,ME070,ALK,SD,ALIVE,1,LB,2,0.6,
12022016,ME071,ALK,SD,ALIVE,1,LB,2,0.8,
12022016,ME072,ALK,SD,ALIVE,1,LB,2,0.5,
12092016,ME025,ALK,SD,ALIVE,1,BB,4,0.5,
12092016,ME026,ALK,SD,ALIVE,1,BB,6,1.8,
12092016,ME027,ALK,SD,ALIVE,1,BB,5,1.25,moss
12092016,ME028,ALK,SD,ALIVE,1,BB,2,0.9,
12092016,ME029,ALK,SD,ALIVE,1,BB,4,1.7,moss
12092016,ME030,ALK,SD,ALIVE,1,BB,7,1.5,moss
12092016,ME031,ALK,SD,ALIVE,1,BB,4,0.9,
12092016,ME032,ALK,SD,ALIVE,1,BB,5,1.3,moss
12092016,ME033,ALK,SD,ALIVE,1,BB,6,2.3,moss
12092016,ME034,ALK,SD,ALIVE,1,BB,2,0.6,
12092016,ME035,ALK,SD,ALIVE,1,BB,6,2.9,plucked
12092016,ME036,ALK,SD,ALIVE,0,BB,0,0,no germ.
12092016,ME061,ALK,SD,ALIVE,1,LB,2,0.5,plastered against wall
12092016,ME062,ALK,SD,ALIVE,1,LB,2,0.5,dead?
12092016,ME063,ALK,SD,ALIVE,1,LB,5,1.6,moss
12092016,ME064,ALK,SD,ALIVE,1,LB,2,0.6,
12092016,ME065,ALK,SD,ALIVE,1,LB,2,0.9,moss
12092016,ME066,ALK,SD,ALIVE,1,LB,2,0.6,moss
12092016,ME067,ALK,SD,ALIVE,1,LB,2,0.6,side
12092016,ME068,ALK,SD,ALIVE,1,LB,2,0.6,1 plucked
12092016,ME069,ALK,SD,ALIVE,1,LB,4,0.9,plucked
12092016,ME070,ALK,SD,ALIVE,1,LB,4,0.8,
12092016,ME071,ALK,SD,ALIVE,1,LB,3,1,moss
12092016,ME072,ALK,SD,ALIVE,1,LB,2,0.3,#NAME?
12162016,ME025,ALK,SD,ALIVE,1,BB,4,0.6,
12162016,ME026,ALK,SD,ALIVE,1,BB,8,2.1,
12162016,ME027,ALK,SD,ALIVE,1,BB,5,1.2,moss
12162016,ME028,ALK,SD,ALIVE,1,BB,3,1.1,
12162016,ME029,ALK,SD,ALIVE,1,BB,4,1.7,
